1	0.51592	0.17122	0.41379	0.41379	0.51592	0.51592	0.51592	0.07085	0.26618	0.0056051	0.51592	0.33188	0.13733	0.51592	0.0097296	0.51592	0.15334	0.37058	0.51592	0.21348	0.37058	0.46204	0.33188	0.19119	0.098639	0.51592	0.51592	0.51592	0.41379	0.51592	0.51592	0.0028918	0.11014	0.51592	0.26618	0.23838	0.26618	0.23838	0.46204	0.098639	0.46204	0.21348	0.29722	0.41379	0.21348	0.51592	0.11014	0.37058	0.001492	0.098639	0.15334	0.51592	0.51592	0.51592	0.51592	0.51592	0.51592	0.51592	0.37058	0.51592	0.46204	0.00044343	0.015125	0.29722	0.46204	0.19119	0.51592	0.51592	0.19119	0.41379	0.33188	3.099e-06	0.00039712	0.51592	0.51592	0.41379	0.15334	0.088338	0.46204	0.51592	0.37058	0.12299	0.51592	0.21348	0.41379	0.51592	0.33188	0.029317	0.26618	0.51592	0.33188	0.088338	0.46204	0.21348	0.51592	0.46204	0.51592	0.46204	0.51592	0.46204	0.13733	0.51592	0.079112	0.46204	0.29722	0.098639	0.51592	0.46204	0.51592	0.37058	0.51592	0.29722	0.51592	0.33188	0.46204	0.26618	0.51592	2.7753e-06	0.19119	0.26618	0.46204	0.29722	0.51592	0.23838	0.21348	0.41379	0.23838	0.026255	0.37058	0.51592	0.029317	0.26618	0.29722	0.51592	0.51592	0.51592	0.13733	0.51592	0.33188	0.17122	0.51592	0.51592	0.51592	0.51592	0.51592	0.33188	0.056825	0.056825	0.29722	0.19119
0.51592	1	0.26618	0.64327	0.64327	0.80204	0.80204	0.80204	0.11014	0.41379	0.0087135	0.80204	0.51592	0.21348	0.80204	0.015125	0.80204	0.23838	0.57609	0.80204	0.33188	0.57609	0.71828	0.51592	0.29722	0.15334	0.80204	0.80204	0.80204	0.64327	0.80204	0.80204	0.0044955	0.17122	0.80204	0.41379	0.37058	0.41379	0.37058	0.71828	0.15334	0.71828	0.33188	0.46204	0.64327	0.33188	0.80204	0.17122	0.57609	0.0023193	0.15334	0.23838	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.57609	0.80204	0.71828	0.00068935	0.023513	0.46204	0.71828	0.29722	0.80204	0.80204	0.29722	0.64327	0.51592	4.8176e-06	0.00061736	0.80204	0.80204	0.64327	0.23838	0.13733	0.71828	0.80204	0.57609	0.19119	0.80204	0.33188	0.64327	0.80204	0.51592	0.045575	0.41379	0.80204	0.51592	0.13733	0.71828	0.33188	0.80204	0.71828	0.80204	0.71828	0.80204	0.71828	0.21348	0.80204	0.12299	0.71828	0.46204	0.15334	0.80204	0.71828	0.80204	0.57609	0.80204	0.46204	0.80204	0.51592	0.71828	0.41379	0.80204	4.3144e-06	0.29722	0.41379	0.71828	0.46204	0.80204	0.37058	0.33188	0.64327	0.37058	0.040816	0.57609	0.80204	0.045575	0.41379	0.46204	0.80204	0.80204	0.80204	0.21348	0.80204	0.51592	0.26618	0.80204	0.80204	0.80204	0.80204	0.80204	0.51592	0.088338	0.088338	0.46204	0.29722
0.17122	0.26618	1	0.21348	0.21348	0.26618	0.26618	0.26618	0.036553	0.13733	0.0028918	0.26618	0.17122	0.07085	0.26618	0.0050197	0.26618	0.079112	0.19119	0.26618	0.11014	0.19119	0.23838	0.17122	0.098639	0.05089	0.26618	0.26618	0.26618	0.21348	0.26618	0.26618	0.001492	0.056825	0.26618	0.13733	0.12299	0.13733	0.12299	0.23838	0.05089	0.23838	0.11014	0.15334	0.21348	0.11014	0.26618	0.056825	0.19119	0.00076973	0.05089	0.079112	0.26618	0.26618	0.26618	0.26618	0.26618	0.26618	0.26618	0.19119	0.26618	0.23838	0.00022878	0.0078035	0.15334	0.23838	0.098639	0.26618	0.26618	0.098639	0.21348	0.17122	1.5988e-06	0.00020489	0.26618	0.26618	0.21348	0.079112	0.045575	0.23838	0.26618	0.19119	0.063451	0.26618	0.11014	0.21348	0.26618	0.17122	0.015125	0.13733	0.26618	0.17122	0.045575	0.23838	0.11014	0.26618	0.23838	0.26618	0.23838	0.26618	0.23838	0.07085	0.26618	0.05089	0.23838	0.15334	0.05089	0.26618	0.23838	0.26618	0.19119	0.26618	0.15334	0.26618	0.17122	0.23838	0.13733	0.26618	1.4319e-06	0.098639	0.13733	0.23838	0.15334	0.26618	0.12299	0.11014	0.21348	0.12299	0.013546	0.19119	0.26618	0.015125	0.13733	0.15334	0.26618	0.26618	0.26618	0.07085	0.26618	0.17122	0.088338	0.26618	0.26618	0.26618	0.26618	0.26618	0.17122	0.029317	0.029317	0.15334	0.098639
0.41379	0.64327	0.21348	1	0.51592	0.64327	0.64327	0.64327	0.088338	0.33188	0.0069886	0.64327	0.41379	0.17122	0.64327	0.012131	0.64327	0.19119	0.46204	0.64327	0.26618	0.46204	0.57609	0.41379	0.23838	0.12299	0.64327	0.64327	0.64327	0.51592	0.64327	0.64327	0.0036056	0.13733	0.64327	0.33188	0.29722	0.33188	0.29722	0.57609	0.12299	0.57609	0.26618	0.37058	0.51592	0.26618	0.64327	0.13733	0.46204	0.0018602	0.12299	0.19119	0.64327	0.64327	0.64327	0.64327	0.64327	0.64327	0.64327	0.46204	0.64327	0.57609	0.00055288	0.018859	0.37058	0.57609	0.23838	0.64327	0.64327	0.23838	0.51592	0.41379	3.8639e-06	0.00049514	0.64327	0.64327	0.51592	0.19119	0.11014	0.57609	0.64327	0.46204	0.15334	0.64327	0.26618	0.51592	0.64327	0.41379	0.036553	0.33188	0.64327	0.41379	0.11014	0.57609	0.26618	0.64327	0.57609	0.64327	0.57609	0.64327	0.57609	0.17122	0.64327	0.098639	0.57609	0.37058	0.12299	0.64327	0.57609	0.64327	0.46204	0.64327	0.37058	0.64327	0.41379	0.57609	0.33188	0.64327	3.4603e-06	0.23838	0.33188	0.57609	0.37058	0.64327	0.29722	0.26618	0.51592	0.29722	0.032736	0.46204	0.64327	0.036553	0.33188	0.37058	0.64327	0.64327	0.64327	0.17122	0.64327	0.41379	0.21348	0.64327	0.64327	0.64327	0.64327	0.64327	0.41379	0.07085	0.07085	0.37058	0.23838
0.41379	0.64327	0.21348	0.51592	1	0.64327	0.64327	0.64327	0.088338	0.33188	0.0087135	0.64327	0.41379	0.17122	0.64327	0.012131	0.64327	0.19119	0.46204	0.64327	0.26618	0.46204	0.57609	0.41379	0.23838	0.12299	0.64327	0.64327	0.64327	0.51592	0.64327	0.64327	0.0036056	0.17122	0.64327	0.33188	0.29722	0.33188	0.29722	0.57609	0.12299	0.57609	0.26618	0.37058	0.51592	0.33188	0.64327	0.13733	0.46204	0.0018602	0.12299	0.19119	0.64327	0.64327	0.64327	0.64327	0.64327	0.64327	0.64327	0.46204	0.64327	0.57609	0.00055288	0.018859	0.37058	0.57609	0.23838	0.64327	0.64327	0.23838	0.51592	0.41379	3.8639e-06	0.00061736	0.64327	0.64327	0.64327	0.23838	0.11014	0.57609	0.64327	0.46204	0.15334	0.64327	0.26618	0.51592	0.64327	0.41379	0.036553	0.33188	0.64327	0.41379	0.11014	0.57609	0.26618	0.64327	0.57609	0.64327	0.57609	0.64327	0.57609	0.17122	0.64327	0.098639	0.57609	0.37058	0.12299	0.80204	0.57609	0.64327	0.46204	0.64327	0.37058	0.64327	0.41379	0.57609	0.33188	0.64327	3.4603e-06	0.23838	0.33188	0.57609	0.37058	0.64327	0.29722	0.26618	0.51592	0.29722	0.032736	0.46204	0.64327	0.036553	0.33188	0.37058	0.64327	0.64327	0.64327	0.17122	0.64327	0.41379	0.21348	0.64327	0.64327	0.64327	0.64327	0.64327	0.41379	0.07085	0.07085	0.37058	0.23838
0.51592	0.80204	0.26618	0.64327	0.64327	1	0.80204	0.80204	0.11014	0.41379	0.0087135	0.80204	0.51592	0.21348	0.80204	0.015125	0.80204	0.23838	0.57609	0.80204	0.33188	0.57609	0.71828	0.51592	0.29722	0.15334	0.80204	0.80204	0.80204	0.64327	0.80204	0.80204	0.0044955	0.17122	0.80204	0.41379	0.37058	0.41379	0.37058	0.71828	0.15334	0.71828	0.33188	0.46204	0.64327	0.33188	0.80204	0.17122	0.57609	0.0023193	0.15334	0.23838	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.57609	0.80204	0.71828	0.00068935	0.023513	0.46204	0.71828	0.29722	0.80204	0.80204	0.29722	0.64327	0.51592	4.8176e-06	0.00061736	0.80204	0.80204	0.64327	0.23838	0.13733	0.71828	0.80204	0.57609	0.19119	0.80204	0.33188	0.64327	0.80204	0.51592	0.045575	0.41379	0.80204	0.51592	0.13733	0.71828	0.33188	0.80204	0.71828	0.80204	0.71828	0.80204	0.71828	0.21348	0.80204	0.12299	0.71828	0.46204	0.15334	0.80204	0.71828	0.80204	0.57609	0.80204	0.46204	0.80204	0.51592	0.71828	0.41379	0.80204	4.3144e-06	0.29722	0.41379	0.71828	0.46204	0.80204	0.37058	0.33188	0.64327	0.37058	0.040816	0.57609	0.80204	0.045575	0.41379	0.46204	0.80204	0.80204	0.80204	0.21348	0.80204	0.51592	0.26618	0.80204	0.80204	0.80204	0.80204	0.80204	0.51592	0.088338	0.088338	0.46204	0.29722
0.51592	0.80204	0.26618	0.64327	0.64327	0.80204	1	0.80204	0.11014	0.41379	0.0087135	0.80204	0.51592	0.21348	0.80204	0.015125	0.80204	0.23838	0.57609	0.80204	0.33188	0.57609	0.71828	0.51592	0.29722	0.15334	0.80204	0.80204	0.80204	0.64327	0.80204	0.80204	0.0044955	0.17122	0.80204	0.41379	0.37058	0.41379	0.37058	0.71828	0.15334	0.71828	0.33188	0.46204	0.64327	0.33188	0.80204	0.17122	0.57609	0.0023193	0.15334	0.23838	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.57609	0.80204	0.71828	0.00068935	0.023513	0.46204	0.71828	0.29722	0.80204	0.80204	0.29722	0.64327	0.51592	4.8176e-06	0.00061736	0.80204	0.80204	0.64327	0.23838	0.13733	0.71828	0.80204	0.57609	0.19119	0.80204	0.33188	0.64327	0.80204	0.51592	0.045575	0.41379	0.80204	0.51592	0.13733	0.71828	0.33188	0.80204	0.71828	0.80204	0.71828	0.80204	0.71828	0.21348	0.80204	0.12299	0.71828	0.46204	0.15334	0.80204	0.71828	0.80204	0.57609	0.80204	0.46204	0.80204	0.51592	0.71828	0.41379	0.80204	4.3144e-06	0.29722	0.41379	0.71828	0.46204	0.80204	0.37058	0.33188	0.64327	0.37058	0.040816	0.57609	0.80204	0.045575	0.41379	0.46204	0.80204	0.80204	0.80204	0.21348	0.80204	0.51592	0.26618	0.80204	0.80204	0.80204	0.80204	0.80204	0.51592	0.088338	0.088338	0.46204	0.29722
0.51592	0.80204	0.26618	0.64327	0.64327	0.80204	0.80204	1	0.11014	0.41379	0.0087135	0.80204	0.51592	0.21348	0.80204	0.015125	0.80204	0.23838	0.57609	0.80204	0.33188	0.57609	0.71828	0.51592	0.29722	0.15334	0.80204	0.80204	0.80204	0.64327	0.80204	0.80204	0.0044955	0.17122	0.80204	0.41379	0.37058	0.41379	0.37058	0.71828	0.15334	0.71828	0.33188	0.46204	0.64327	0.33188	0.80204	0.17122	0.57609	0.0023193	0.15334	0.23838	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.80204	0.57609	0.80204	0.71828	0.00068935	0.023513	0.46204	0.71828	0.29722	0.80204	0.80204	0.29722	0.64327	0.51592	4.8176e-06	0.00061736	0.80204	0.80204	0.64327	0.23838	0.13733	0.71828	0.80204	0.57609	0.19119	0.80204	0.33188	0.64327	0.80204	0.51592	0.045575	0.41379	0.80204	0.51592	0.13733	0.71828	0.33188	0.80204	0.71828	0.80204	0.71828	0.80204	0.71828	0.21348	0.80204	0.12299	0.71828	0.46204	0.15334	0.80204	0.71828	0.80204	0.57609	0.80204	0.46204	0.80204	0.51592	0.71828	0.41379	0.80204	4.3144e-06	0.29722	0.41379	0.71828	0.46204	0.80204	0.37058	0.33188	0.64327	0.37058	0.040816	0.57609	0.80204	0.045575	0.41379	0.46204	0.80204	0.80204	0.80204	0.21348	0.80204	0.51592	0.26618	0.80204	0.80204	0.80204	0.80204	0.80204	0.51592	0.088338	0.088338	0.46204	0.29722
0.07085	0.11014	0.036553	0.088338	0.088338	0.11014	0.11014	0.11014	1	0.056825	0.0011966	0.11014	0.07085	0.029317	0.11014	0.0020771	0.11014	0.032736	0.079112	0.11014	0.045575	0.079112	0.098639	0.07085	0.040816	0.021058	0.11014	0.11014	0.11014	0.088338	0.11014	0.11014	0.00061736	0.023513	0.11014	0.056825	0.05089	0.056825	0.05089	0.098639	0.021058	0.098639	0.045575	0.063451	0.088338	0.045575	0.11014	0.023513	0.079112	0.00031851	0.021058	0.032736	0.11014	0.11014	0.11014	0.11014	0.11014	0.11014	0.11014	0.079112	0.11014	0.098639	9.4666e-05	0.003229	0.063451	0.098639	0.040816	0.11014	0.11014	0.040816	0.088338	0.07085	6.6158e-07	8.478e-05	0.11014	0.11014	0.088338	0.032736	0.018859	0.098639	0.11014	0.079112	0.026255	0.11014	0.045575	0.088338	0.11014	0.07085	0.0062587	0.056825	0.11014	0.07085	0.018859	0.098639	0.045575	0.11014	0.098639	0.11014	0.098639	0.11014	0.098639	0.029317	0.11014	0.016889	0.098639	0.063451	0.021058	0.11014	0.098639	0.11014	0.079112	0.11014	0.063451	0.11014	0.07085	0.098639	0.056825	0.11014	5.9249e-07	0.040816	0.056825	0.098639	0.063451	0.11014	0.05089	0.045575	0.088338	0.05089	0.0056051	0.079112	0.11014	0.0062587	0.056825	0.063451	0.11014	0.11014	0.11014	0.029317	0.11014	0.07085	0.036553	0.11014	0.11014	0.11014	0.11014	0.11014	0.07085	0.012131	0.012131	0.063451	0.040816
0.26618	0.41379	0.13733	0.33188	0.33188	0.41379	0.41379	0.41379	0.056825	1	0.0044955	0.41379	0.26618	0.11014	0.41379	0.0078035	0.41379	0.12299	0.29722	0.41379	0.17122	0.29722	0.37058	0.26618	0.15334	0.12299	0.41379	0.41379	0.51592	0.33188	0.41379	0.41379	0.0023193	0.088338	0.41379	0.21348	0.19119	0.21348	0.19119	0.37058	0.079112	0.37058	0.17122	0.23838	0.33188	0.17122	0.41379	0.088338	0.29722	0.0011966	0.079112	0.12299	0.41379	0.41379	0.41379	0.41379	0.41379	0.41379	0.41379	0.29722	0.41379	0.37058	0.00035565	0.012131	0.23838	0.37058	0.15334	0.41379	0.41379	0.15334	0.33188	0.26618	2.4855e-06	0.00031851	0.41379	0.41379	0.33188	0.12299	0.07085	0.37058	0.41379	0.29722	0.098639	0.41379	0.17122	0.64327	0.41379	0.26618	0.023513	0.21348	0.41379	0.26618	0.07085	0.37058	0.17122	0.41379	0.37058	0.41379	0.37058	0.41379	0.37058	0.11014	0.41379	0.063451	0.37058	0.23838	0.079112	0.41379	0.37058	0.41379	0.29722	0.41379	0.23838	0.41379	0.26618	0.37058	0.21348	0.51592	2.2259e-06	0.15334	0.21348	0.37058	0.23838	0.41379	0.19119	0.17122	0.33188	0.19119	0.021058	0.29722	0.41379	0.023513	0.21348	0.23838	0.41379	0.41379	0.41379	0.11014	0.41379	0.26618	0.13733	0.41379	0.41379	0.41379	0.41379	0.41379	0.26618	0.045575	0.045575	0.23838	0.15334
