1	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.023059	1	1	1	1	1	0.0089857	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
1	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.023059	1	1	1	1	1	0.0089857	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185
0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185
1	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.023059	1	1	1	1	1	0.0089857	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
0.15185	1	1	1	1	0.15185	0.15185	0.15185	1	1	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	0.15185	0.15185	1	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	0.15185	0.15185	0.15185	0.0089857	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.023059	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.059174	0.023059	0.15185	0.15185	1	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	1	1	0.15185	1	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.059174	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.059174	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.38968	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	0.15185	1	0.15185	0.15185	0.15185	1	0.15185	1	1	0.15185	1
