0.27728	0.18656	0.27728	0.14525	0.4895	0.15954	0.10847	0.27728	0.15544	0.17342	1	0.18656	0.18851	0.18753	0.2744	0.31754	0.27728	0.2906	0.35987	0.18462	0.15463	0.27728	0.15954	0.46706	0.178	0.22744	0.14525	0.27728	0.22744	0.18559	0.43873	0.18851	0.27156	0.21364	0.18462	0.27728	0.18656	0.2744	0.18559	0.32087	0.18851	0.23467	0.26182	0.27298	0.17708	0.18753	0.16206	0.12102	0.15144	0.22982	0.42301	0.53209	0.18851	0.31424	0.178	0.23102	0.26046	0.17894	0.18851	0.28909	0.27728	0.25376	0.2744	0.18462	0.32763	0.22508	0.41212	0.2744	0.178	0.178	0.18753	0.29984	0.18271	0.18081	0.23837	0.27728	0.18559	0.18656	0.1986	0.19049	0.24594	0.13859	0.13859	0.19249	0.358	0.17342	0.15954	0.27728	0.27156	0.1986	0.21364	0.25244	0.16206	0.17252	0.16376	0.19049	0.24594	0.20815	0.27584	0.18271	0.55766	0.12951	0.178	0.25113
0.67281	0.98963	0.67281	0.36746	0.094223	0.69419	0.029455	0.67281	0.40998	0.65892	0.18656	1	0.97936	0.81599	0.67986	0.24466	0.67281	0.22391	0.42081	0.77858	0.38311	0.67281	0.69419	0.31424	0.51035	0.14525	0.035537	0.67281	0.26046	0.1895	0.41212	0.98963	0.19249	0.46222	0.97936	0.67281	0.98963	0.67986	0.98448	0.32763	0.98963	0.42968	0.15065	0.67633	0.5077	0.81599	0.045406	0.083139	0.30141	0.11427	0.36938	0.24594	0.98963	0.59367	0.77453	0.1275	0.55766	0.10083	0.15789	0.49722	0.67281	0.1895	0.67986	0.97936	0.21815	0.26046	0.35987	0.67986	0.51035	0.62872	0.96416	0.17433	0.79499	0.75459	0.074128	0.67281	0.80752	0.98963	0.17708	0.9692	0.47443	0.32934	0.025855	0.72376	0.066787	0.43873	0.048087	0.67281	0.34159	0.21143	0.094715	0.61896	0.70514	0.6555	0.59677	0.82885	0.36175	0.28165	0.66931	0.95914	0.15954	0.03591	0.045406	0.36938
0.66583	0.97936	0.66583	0.36364	0.09521	0.68699	0.030076	0.66583	0.40572	0.65209	0.18851	0.97936	1	0.80752	0.67281	0.24466	0.66583	0.22159	0.41644	0.7705	0.37913	0.66583	0.68699	0.31424	0.50506	0.14374	0.03591	0.66583	0.25776	0.18753	0.41644	0.97936	0.19249	0.45742	0.9692	0.66583	0.97936	0.67281	0.97427	0.32763	0.97936	0.42522	0.15065	0.66931	0.50243	0.80752	0.045882	0.083139	0.30457	0.11427	0.36938	0.24594	0.98963	0.59367	0.76649	0.12883	0.55187	0.10189	0.15789	0.49722	0.66583	0.19149	0.67281	0.9692	0.22043	0.26046	0.35987	0.67281	0.50506	0.62872	0.95416	0.17616	0.78674	0.75459	0.074128	0.66583	0.79914	0.97936	0.17894	0.95914	0.4695	0.3328	0.0264	0.71626	0.068195	0.43873	0.048591	0.66583	0.33804	0.21143	0.094715	0.61254	0.69782	0.6487	0.59058	0.82025	0.358	0.27873	0.66237	0.95914	0.16121	0.036286	0.045882	0.37325
0.59058	0.81599	0.59058	0.36175	0.097725	0.60935	0.033908	0.59058	0.37913	0.57239	0.18753	0.81599	0.80752	1	0.61574	0.2906	0.59058	0.22043	0.39323	0.69058	0.34697	0.59058	0.60935	0.30937	0.45268	0.14299	0.042652	0.59058	0.30937	0.18462	0.38511	0.82454	0.1895	0.43192	0.80752	0.59058	0.81599	0.61574	0.81174	0.31589	0.82454	0.40152	0.15789	0.61254	0.45032	0.9692	0.053932	0.09276	0.28759	0.12102	0.43873	0.25244	0.81599	0.52111	0.67986	0.13362	0.53767	0.10903	0.19149	0.46463	0.59058	0.19249	0.61574	0.80752	0.25911	0.25113	0.42744	0.61574	0.45268	0.55766	0.82025	0.20706	0.70514	0.64197	0.088047	0.59058	0.95914	0.81599	0.21033	0.79914	0.56351	0.31098	0.031032	0.64197	0.079328	0.42301	0.057715	0.59058	0.40152	0.25113	0.11368	0.56058	0.59989	0.56941	0.70883	0.98448	0.33454	0.26874	0.58751	0.79085	0.16038	0.039238	0.055646	0.43873
0.48696	0.67986	0.48696	0.30776	0.13859	0.49206	0.043325	0.48696	0.35061	0.47691	0.2744	0.67986	0.67281	0.61574	1	0.35987	0.48696	0.32934	0.61896	0.56941	0.31098	0.48696	0.49206	0.26874	0.40998	0.21143	0.041123	0.48696	0.24723	0.27584	0.32087	0.67986	0.28312	0.67986	0.67281	0.48696	0.67986	1	0.67633	0.48191	0.67986	0.34159	0.14601	0.9948	0.40785	0.61574	0.066094	0.093245	0.26319	0.11914	0.29984	0.36175	0.67986	0.43873	0.55476	0.18753	0.82025	0.14831	0.15144	0.3752	0.48696	0.27873	1	0.67281	0.18851	0.22508	0.29212	1	0.40998	0.46463	0.66237	0.16038	0.58141	0.55766	0.10903	0.48696	0.60935	0.67986	0.16461	0.69419	0.37325	0.27873	0.03803	0.54048	0.098236	0.38311	0.07073	0.48696	0.28312	0.31098	0.096711	0.91041	0.49982	0.47443	0.46463	0.62545	0.29984	0.24852	0.48442	0.65892	0.15463	0.052271	0.048845	0.54331
0.36364	0.24466	0.36364	0.18851	0.3328	0.21364	0.11309	0.36364	0.24594	0.23223	0.31754	0.24466	0.24466	0.2906	0.35987	1	0.36364	0.75067	0.47196	0.22744	0.37131	0.36364	0.21364	0.2744	0.4794	0.30457	0.11309	0.36364	0.67986	0.37325	0.31098	0.24723	0.30457	0.28019	0.24213	0.36364	0.24466	0.35987	0.24339	0.39943	0.24723	0.29518	0.358	0.358	0.47691	0.29365	0.18366	0.16896	0.34517	0.1945	0.35429	0.36554	0.24466	0.22043	0.25113	0.29365	0.33454	0.3752	0.24466	0.1986	0.36364	0.29984	0.35987	0.24213	0.25776	0.5184	0.34517	0.35987	0.4794	0.21929	0.23837	0.44103	0.23223	0.22508	0.29984	0.36364	0.2906	0.24723	0.14987	0.25244	0.37325	0.19757	0.10568	0.23223	0.16896	0.20923	0.19654	0.36364	0.19654	0.5077	0.26595	0.33107	0.21701	0.23102	0.25642	0.29518	0.66237	0.32593	0.36175	0.23961	0.19049	0.13362	0.13432	0.36554
1	0.67281	1	0.29212	0.14004	0.47196	0.043779	1	0.30298	0.51302	0.27728	0.67281	0.66583	0.59058	0.48696	0.36364	1	0.3328	0.62545	0.56351	0.29212	1	0.47196	0.46706	0.38915	0.13086	0.052819	1	0.38712	0.16206	0.61254	0.67281	0.28609	0.34159	0.66583	1	0.67281	0.48696	0.66931	0.48696	0.67281	0.63863	0.22159	0.48442	0.38712	0.59058	0.066787	0.12357	0.24723	0.16984	0.549	0.36554	0.67281	0.43873	0.56645	0.11852	0.41644	0.14987	0.13502	0.36746	1	0.28165	0.48696	0.66583	0.32423	0.38712	0.53488	0.48696	0.38915	0.4794	0.6555	0.25911	0.57538	0.53488	0.11018	1	0.58445	0.67281	0.16121	0.65892	0.70514	0.23837	0.038428	0.52384	0.099266	0.34517	0.071472	1	0.27728	0.18656	0.14078	0.44333	0.4794	0.51035	0.43192	0.59989	0.53767	0.41862	0.9948	0.65209	0.23713	0.052819	0.067487	0.34337
0.3328	0.22391	0.3328	0.17252	0.38311	0.20173	0.12229	0.3328	0.22043	0.21929	0.2906	0.22391	0.22159	0.22043	0.32934	0.75067	0.3328	1	0.42744	0.27873	0.35061	0.3328	0.20173	0.25911	0.43873	0.358	0.11368	0.3328	0.5157	0.33454	0.27584	0.22391	0.28165	0.27298	0.22159	0.3328	0.22391	0.32934	0.22274	0.4794	0.22391	0.27014	0.42968	0.32763	0.43645	0.22274	0.14831	0.14831	0.30937	0.22159	0.27156	0.42968	0.22391	0.19757	0.22274	0.25509	0.29365	0.32934	0.24594	0.178	0.3328	0.27728	0.32934	0.22159	0.25911	0.45981	0.26457	0.32934	0.43873	0.19654	0.21815	0.34159	0.28165	0.20599	0.30141	0.3328	0.22043	0.22626	0.15065	0.23102	0.3752	0.23713	0.10513	0.20815	0.16984	0.18559	0.178	0.3328	0.15707	0.38915	0.22626	0.30298	0.20492	0.21815	0.20069	0.22391	0.60618	0.30457	0.33107	0.21929	0.18366	0.12487	0.13502	0.28609
0.62545	0.42081	0.62545	0.22508	0.1895	0.30457	0.06784	0.62545	0.23345	0.33107	0.35987	0.42081	0.41644	0.39323	0.61896	0.47196	0.62545	0.42744	1	0.36364	0.21364	0.62545	0.30457	0.34517	0.28165	0.16984	0.056819	0.62545	0.32423	0.21033	0.41644	0.42522	0.39528	0.44333	0.42968	0.62545	0.42081	0.61896	0.41862	0.74677	0.42522	0.44333	0.19349	0.61574	0.28019	0.39323	0.090373	0.1275	0.19049	0.15463	0.39323	0.48442	0.42081	0.29828	0.36938	0.16376	0.52933	0.1986	0.13931	0.25776	0.62545	0.36175	0.61896	0.42968	0.24723	0.29518	0.38311	0.61896	0.28165	0.31589	0.40998	0.21253	0.37131	0.36364	0.17073	0.62545	0.38915	0.42081	0.13502	0.42968	0.48442	0.178	0.059549	0.35244	0.13293	0.27156	0.099785	0.62545	0.20492	0.24213	0.12683	0.67986	0.30937	0.32934	0.29673	0.39943	0.38915	0.3192	0.62219	0.40785	0.24723	0.076884	0.078915	0.45504
0.56351	0.77858	0.56351	0.33454	0.11607	0.59367	0.036667	0.56351	0.34337	0.56941	0.18462	0.77858	0.7705	0.69058	0.56941	0.22744	0.56351	0.27873	0.36364	1	0.35244	0.56351	0.59367	0.29518	0.43192	0.17708	0.043779	0.56351	0.24723	0.16896	0.35614	0.77858	0.18462	0.39943	0.7705	0.56351	0.77858	0.56941	0.77453	0.41644	0.77858	0.36746	0.18366	0.56645	0.42968	0.69058	0.045882	0.083139	0.2744	0.14078	0.32593	0.30298	0.77858	0.48191	0.61574	0.12102	0.47196	0.099785	0.1986	0.42081	0.56351	0.1895	0.56941	0.7705	0.26874	0.23467	0.31754	0.56941	0.43192	0.5157	0.78265	0.16376	0.97936	0.61896	0.09132	0.56351	0.68342	0.77858	0.21815	0.76251	0.58445	0.41862	0.032864	0.59367	0.084891	0.39118	0.052271	0.56351	0.31098	0.19249	0.096711	0.5184	0.60303	0.56645	0.53767	0.70147	0.3192	0.25642	0.56058	0.75459	0.1629	0.039034	0.057715	0.33981
0.29212	0.38311	0.29212	0.35987	0.15871	0.53488	0.073743	0.29212	0.30937	0.52933	0.15463	0.38311	0.37913	0.34697	0.31098	0.37131	0.29212	0.35061	0.21364	0.35244	1	0.29212	0.53488	0.20706	0.75067	0.35244	0.06644	0.29212	0.40785	0.29673	0.23713	0.38311	0.14831	0.24213	0.37913	0.29212	0.38311	0.31098	0.38112	0.19049	0.38311	0.21815	0.23837	0.31261	0.74677	0.35061	0.1125	0.099266	0.45268	0.13086	0.22391	0.16896	0.38311	0.31754	0.35061	0.21033	0.26874	0.24466	0.26874	0.27156	0.29212	0.14004	0.31098	0.37913	0.16121	0.39118	0.21815	0.31098	0.75067	0.30298	0.38511	0.27298	0.34879	0.31754	0.12487	0.29212	0.34697	0.38712	0.14225	0.37913	0.24087	0.45504	0.050926	0.32763	0.076484	0.23713	0.12552	0.29212	0.21364	0.32763	0.17342	0.28609	0.54331	0.52657	0.4895	0.35244	0.53209	0.24339	0.2906	0.3752	0.13931	0.08897	0.11852	0.20815
1	0.67281	1	0.29212	0.14004	0.47196	0.043779	1	0.30298	0.51302	0.27728	0.67281	0.66583	0.59058	0.48696	0.36364	1	0.3328	0.62545	0.56351	0.29212	1	0.47196	0.46706	0.38915	0.13086	0.052819	1	0.38712	0.16206	0.61254	0.67281	0.28609	0.34159	0.66583	1	0.67281	0.48696	0.66931	0.48696	0.67281	0.63863	0.22159	0.48442	0.38712	0.59058	0.066787	0.12357	0.24723	0.16984	0.549	0.36554	0.67281	0.43873	0.56645	0.11852	0.41644	0.14987	0.13502	0.36746	1	0.28165	0.48696	0.66583	0.32423	0.38712	0.53488	0.48696	0.38915	0.4794	0.6555	0.25911	0.57538	0.53488	0.11018	1	0.58445	0.67281	0.16121	0.65892	0.70514	0.23837	0.038428	0.52384	0.099266	0.34517	0.071472	1	0.27728	0.18656	0.14078	0.44333	0.4794	0.51035	0.43192	0.59989	0.53767	0.41862	0.9948	0.65209	0.23713	0.052819	0.067487	0.34337
0.47196	0.69419	0.47196	0.52933	0.088508	1	0.04243	0.47196	0.31589	0.91996	0.15954	0.69419	0.68699	0.60935	0.49206	0.21364	0.47196	0.20173	0.30457	0.59367	0.53488	0.47196	1	0.25509	0.43192	0.20069	0.037051	0.47196	0.22744	0.16547	0.32087	0.69419	0.16634	0.35614	0.68699	0.47196	0.69419	0.49206	0.69058	0.25776	0.69419	0.32423	0.14151	0.4895	0.42968	0.59058	0.063394	0.080578	0.26046	0.10847	0.2906	0.21701	0.69419	0.46222	0.58445	0.12102	0.41644	0.14078	0.14987	0.39943	0.47196	0.15871	0.49206	0.68699	0.18851	0.22508	0.28312	0.49206	0.43192	0.47443	0.69782	0.15707	0.60618	0.54615	0.069632	0.47196	0.58445	0.69419	0.15625	0.67986	0.36554	0.45981	0.027524	0.54615	0.06473	0.36364	0.06784	0.47196	0.2744	0.18851	0.096711	0.44798	0.98448	0.91517	0.83318	0.59989	0.30616	0.22159	0.4695	0.67281	0.14078	0.050135	0.065409	0.29984
0.46706	0.31424	0.46706	0.20923	0.24852	0.25509	0.05986	0.46706	0.20173	0.27728	0.46706	0.31424	0.31424	0.30937	0.26874	0.2744	0.46706	0.25911	0.34517	0.29518	0.20706	0.46706	0.25509	1	0.25113	0.12039	0.099785	0.46706	0.27728	0.15871	0.34879	0.31424	0.24723	0.20069	0.31098	0.46706	0.31424	0.26874	0.31261	0.30776	0.31424	0.37131	0.18366	0.26734	0.24982	0.30937	0.084011	0.11852	0.20279	0.15954	0.33628	0.26457	0.31424	0.24982	0.29673	0.11852	0.25244	0.14078	0.23961	0.22274	0.46706	0.22626	0.26874	0.31098	0.26046	0.30457	0.32763	0.26874	0.25113	0.2906	0.30616	0.23345	0.30141	0.28019	0.19757	0.46706	0.30616	0.31424	0.14831	0.31098	0.40572	0.178	0.073359	0.29518	0.17987	0.22982	0.12951	0.46706	0.43418	0.16808	0.30141	0.24466	0.25911	0.27584	0.26182	0.31424	0.34697	0.2846	0.46463	0.30457	0.5077	0.068551	0.1275	0.29984
0.38915	0.51035	0.38915	0.2906	0.18462	0.43192	0.057715	0.38915	0.40361	0.42744	0.178	0.51035	0.50506	0.45268	0.40998	0.4794	0.38915	0.43873	0.28165	0.43192	0.75067	0.38915	0.43192	0.25113	1	0.28165	0.069632	0.38915	0.51035	0.36746	0.30298	0.51035	0.17433	0.30298	0.50506	0.38915	0.51035	0.40998	0.5077	0.23102	0.51035	0.28759	0.29212	0.40785	0.9948	0.45742	0.088047	0.11427	0.59058	0.14909	0.28609	0.20706	0.51035	0.40572	0.46706	0.24982	0.34697	0.19757	0.30616	0.34697	0.38915	0.16634	0.40998	0.50506	0.19757	0.51035	0.27873	0.40998	1	0.39528	0.49722	0.34159	0.44103	0.40998	0.14525	0.38915	0.45268	0.5157	0.17252	0.50506	0.30457	0.35614	0.050661	0.42301	0.081	0.2906	0.094223	0.38915	0.25911	0.41428	0.18559	0.37716	0.43873	0.42522	0.39528	0.45981	0.70883	0.30776	0.38712	0.49982	0.15544	0.069632	0.08897	0.25776
0.13086	0.14374	0.13086	0.17708	0.30937	0.20069	0.1629	0.13086	0.15871	0.21815	0.22744	0.14525	0.14374	0.14299	0.21143	0.30457	0.13086	0.358	0.16984	0.17708	0.35244	0.13086	0.20069	0.12039	0.28165	1	0.11668	0.13086	0.21364	0.24087	0.20706	0.14374	0.14374	0.17894	0.14225	0.13086	0.14374	0.21143	0.14299	0.19249	0.14374	0.11427	0.32593	0.21253	0.28019	0.14449	0.19349	0.11976	0.22274	0.19654	0.20385	0.32255	0.14525	0.24213	0.13859	0.33628	0.19049	0.26319	0.25509	0.22744	0.13086	0.18753	0.21143	0.14225	0.20492	0.20279	0.1986	0.21143	0.28165	0.13715	0.14004	0.27014	0.18081	0.14374	0.16376	0.13086	0.14299	0.14525	0.18656	0.14831	0.15223	0.27014	0.13432	0.15144	0.15707	0.14374	0.17342	0.13086	0.11191	0.26319	0.12552	0.19654	0.20385	0.21701	0.20173	0.14525	0.23837	0.20173	0.13018	0.14225	0.15144	0.17342	0.22863	0.16547
0.052819	0.035537	0.052819	0.069996	0.28759	0.037051	0.36364	0.052819	0.082277	0.039857	0.14525	0.035537	0.03591	0.042652	0.041123	0.11309	0.052819	0.11368	0.056819	0.043779	0.06644	0.052819	0.037051	0.099785	0.069632	0.11668	1	0.052819	0.13086	0.10136	0.085335	0.03591	0.10623	0.041555	0.035168	0.052819	0.035537	0.041123	0.036097	0.06644	0.03591	0.057415	0.18366	0.041338	0.06927	0.043551	0.24339	0.18559	0.096711	0.25244	0.096208	0.10458	0.03591	0.05986	0.04091	0.15544	0.050135	0.11075	0.13502	0.061122	0.052819	0.10678	0.041123	0.035168	0.15789	0.13502	0.095708	0.041123	0.069632	0.056523	0.034986	0.20385	0.044702	0.047094	0.32593	0.052819	0.043099	0.03591	0.12039	0.035537	0.073359	0.077286	0.53209	0.041123	0.26734	0.06784	0.24466	0.052819	0.10189	0.13086	0.27728	0.039857	0.037245	0.03965	0.044008	0.042875	0.096208	0.10031	0.052544	0.035168	0.15954	0.30141	0.358	0.061441
